"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2006","2006","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","351.8","351.82578","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2007","2007","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","429.1","429.12289","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","401.6","401.60013","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2009","2009","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","399.8","399.84341","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","478.0","478.01135","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2011","2011","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","532.6","532.56329","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","527.8","527.77136","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","552.2","552.16516","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2014","2014","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","597.3","597.28021","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","467.2","467.23105","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","575.8","575.80872","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","588.7","588.71606","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","251.1","251.09358","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","258.8","258.78482","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2002","2002","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","280.3","280.27673","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2003","2003","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","291.7","291.73630","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2004","2004","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","294.7","294.69037","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2005","2005","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","314.5","314.47238","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2006","2006","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","365.6","365.58563","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2007","2007","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","430.5","430.47824","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2008","2008","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","519.3","519.34515","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2009","2009","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","538.4","538.44263","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2010","2010","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","665.3","665.25140","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2011","2011","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","755.0","754.95911","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2012","2012","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","790.2","790.19336","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2013","2013","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","831.7","831.65521","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2014","2014","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","837.9","837.90869","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","891.3","891.26056","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","886.5","886.50134","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","869.1","869.07776","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","371.1","371.06213","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","388.3","388.32489","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","386.4","386.44409","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","512.2","512.15210","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2004","2004","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","634.6","634.62030","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2005","2005","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","727.1","727.13104","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2006","2006","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","816.0","816.01703","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2007","2007","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","1041.0","1041.03442","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2008","2008","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","1258.9","1258.87244","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2009","2009","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","1187.5","1187.54529","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","1126.4","1126.37366","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","1132.5","1132.49890","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","1030.0","1029.97119","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2013","2013","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","889.9","889.94452","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2014","2014","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","909.4","909.37164","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","795.5","795.52081","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","840.9","840.90503","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","EUR","Europe","","WB_HI","High-income","","HRV","Croatia","","902.1","902.13965","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","CUB","Cuba","","180.4","180.41710","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","AMR","Americas","","WB_UMI","Upper-middle-income","","CUB","Cuba","","197.7","197.74620","","","","",""
